https://www.cpjobs.com/hk/company-pizza-hut-hong-kong-management-limited-jobs/1;Pizza Hut is the leading pizza restaurant with 110 shops and about 4500 staff in Hong Kong and Macau. Our key mission is to ensure every pizza centred food service occasion is an enjoyable experience to our customers. To support the mission and expansion, we are now inviting high calibre, passionate professional who strives for executional excellence to join our Team.
https://www.cpjobs.com/hk/company-sumitomo-mitsui-banking-corporation-jobs/1;Sumitomo Mitsui Banking Corporation (三井住友銀行) is one of the major international banks and a leading arranger of specialized financial products worldwide. We now seek high calibre individuals with long-term career objectives to apply for the following position:
https://www.cpjobs.com/hk/company-taikang-asset-management-hong-kong-co-ltd-jobs/1;  TAIKANG ASSET MANAGEMENT (HONG KONG) COMPANY LIMITED Taikang Asset Management (Hong Kong) Company Limited (hereafter simplified as “Taikang Asset (Hong Kong)” or “the Company”) was established in November 2007, a wholly-owned subsidiary of Taikang Asset Management Company Limited. Taikang Asset (Hong Kong) has been licensed by the Hong Kong Securities and Futures Commission (“SFC”) for Type 1 (Dealing in Securities), Type 4 (Advising on Securities) and Type 9 (Asset Management) regulated activity. The Company is expanding and is inviting professionals who are inspired in developing their career at Taikang Asset (Hong Kong). Our workplace reflects our values. We offer competitive benefits and development opportunities in the Company, and a culture of innovation that embraces internationalization, standardization, steadiness, collaboration, and career growth. If this sounds like the choice you want to make, then choose Taikang Asset (Hong Kong)—and make a difference with us.  
https://www.cpjobs.com/hk/company-it-solutions-ltd-jobs/1;" 
IT Solutions Ltd. is a professional search firm that specialises in providing recruitment and contracting services to Large Multinational Corporations in Hong Kong.  Currently, we are looking for high calibre candidates for the following position: 
"
https://www.cpjobs.com/hk/company-裕民建築有限公司-jobs/1;本公司現誠聘以下員工：-    
https://www.cpjobs.com/hk/company-kas-pty-limited-jobs/1;" 
KAS Pty Ltd is the sourcing arm of Kmart Australia & New Zealand, one of Australia’s largest and fastest growing retailers who provide great value, on trend products across apparel and general merchandise. With our strong commitment to sustainability and sourcing ethically we provide a full suite of procurement services from sourcing, merchandising, packaging, quality assurance, quality control and international supply chain, sourcing over USD1.5 billion worth of shipments annually. Our division has team members located across Asia, including offices in China (Shanghai & Dongguan), Hong Kong, Bangladesh, India and Indonesia. At KAS Pty Ltd you will be part of a dynamic, growing business that delivers incredible results through a clearly defined purpose and strategy. You will work in an environment that is highly supportive, collaborative and encourages innovation whilst providing autonomy and challenge. You will have access to flexible working hours, health and wellness programs, competitive remuneration and training opportunities with development plans to support your career growth. We offer an empowering culture with strongly embedded values – Live Integrity, Think Customer, Take Care, Grow Together and Reach Higher which underpin who we are and everything we do. 
"
https://www.cpjobs.com/hk/company-亞洲空運中心有限公司-aat-jobs/1;誠聘以下5天工作週輪班職位      
https://www.cpjobs.com/hk/company-p-t-m-e-limited-jobs/1;P&T (M&E) Limited is the building services consultancy arm of the 150 years old P&T Group, one of the oldest and largest international architectural & engineering practice in the origin. Head office is located in Hong Kong with branches in Macau, Shanghai, Wuhan, Chongqing, Shenzhen, Singapore, Bangkok, Dubai and Abu Dhabi. We are committed to the pursuit of design excellence, with a great number of award winning projects over the years. We are recruiting high caliber individual to fill the following position.
https://www.cpjobs.com/hk/company-hanberg-limited-jobs/1;Hanberg Limited is a business partner of Caltex Hong Kong.  We focus on promoting Caltex StarCard and Cash Card to all car owners and drivers.  We have been established in Hong Kong for over ten years and is always one of the key players in the industry.  To cope with business growth and diversification, we are now seeking for capable candidates for the position. 恆堡有限公司為加德士香港區之油咭代理，主要為私家車及貨車提供油咭服務。恆堡已在香港成立了十多年，在行內佔有重要位置。為配合公司業務增長和多元化發展，現誠邀具備專業資格及經驗之人士加入。
https://www.cpjobs.com/hk/company-abc-pathways-school-jobs/1;We are a premier international English language school with over a decade’s experience in teaching English to young learners.  With seven centres in Hong Kong, we are expanding our business to Bangkok, Thailand where we recently opened our first international kindergarten in early 2014. Our syllabus uses world renowned Cambridge ELT and phonics materials for children learning English as a second/foreign language. We are looking for dedicated and professional people for the following positions to join our expanding Hong Kong and Bangkok teams.
https://www.cpjobs.com/hk/company-arch-academy-limited-jobs/1;
https://www.cpjobs.com/hk/company-china-citic-bank-international-limited-中信銀行-國際-有限公司-jobs/1;China CITIC Bank International, a subsidiary of China CITIC Bank (SEHK: 0998 / SSE: 601998) in Mainland China, is ideally positioned to draw the best of East and West. A key strategic component of the parent bank's global development, we aspire to be the “China Bank of Choice” with the best international standards by providing a comprehensive suite of financial services including wholesale banking, personal banking, wealth management, treasury and global markets solutions to exceed Greater China and overseas customers’ expectation. People are the key to our success. We recruit quality people and offer top-notch training and life-enriching career opportunities to committed and talented individuals. If you share our passion and are interested in tapping the dynamic banking industry, we invite you to apply for the following job opening(s):
https://www.cpjobs.com/hk/company-ucr-technology-jobs/1;UCR Technology is the leading provider of Point of Sales (POS) system, Electronic Cash Registers (ECR) and weighting system in Hong Kong. We have been consistently providing comprehensive, reliable, trusted and up-to-date solutions to different users in the hospitality, catering and retail markets. With our precious market experience, we have successfully maintained a strong customer database including theme parks, clubs, hotels, retails and different types of restaurants throughout Hong Kong, China and Macau.
https://www.cpjobs.com/hk/company-pioneer-dynamic-limited-鋒生有限公司-jobs/1;
https://www.cpjobs.com/hk/company-hospital-authority-jobs/1;Hospital Authority Head Office 
https://www.cpjobs.com/hk/company-shun-yuen-construction-company-ltd-jobs/1;" 
Shun Yuen Construction Company Limited established in 1970's, a medium-sized enterprise engaging in construction works in Hong Kong for over 30 years.  With our major in local Civil Engineering Public Works, we have achieved an enviable reputation in civil maintenance fields for quality works, efficient management, business integrity and continuing improvement.  Shun Yuen pursues excellency in quality, safety and environmental protection while providing services and cooperates with our valued clients and attributes to the success.  Shun Yuen performs an integral part of the Hong Kong's story of success in the construction industry. 
"
https://www.cpjobs.com/hk/company-zoomob-limited-jobs/1;Zoomob Limited is a mobile game developing and technology company with a team of dedicated, open, and helpful individuals.
https://www.cpjobs.com/hk/company-kgf-investment-company-jobs/1;We are a market leader in financial industry. With our 90 years’ solid and high quality experiences, we serve clients in 18 markets around the Asia-Pacific region. We help clients succeed by defining, designing, and monitoring wealth management solution that help them effectively manage risk and wealth creation. We are inviting high-qualified candidate to join our professional team to meet our rapid growth in Hong Kong and China Market.
https://www.cpjobs.com/hk/company-cambridge-asia-education-limited-jobs/1;
https://www.cpjobs.com/hk/company-vcc-land-limited-jobs/1;The V group is an owner developer and operator of service apartments located in prime areas of Causeway Bay, Wanchai, Happy valley and West Kowloon.    We now own and operate over 400 apartments and residences under the V brand. In the past decade, we have developed super deluxe single houses on the Peak, and luxury residential development in the Mid-Levels. As a group with both operations and development background, we are continuing with our growth of our service apartment portfolio and other real estate sector such as offices and retail.   
https://www.cpjobs.com/hk/company-dhl-supply-chain-hong-kong-limited-jobs/1;DHL is the leading global brand in the logistics industry. Our DHL family of divisions offer an unrivalled portfolio of logistics services ranging from national and international parcel delivery, e-commerce shipping and fulfillment solutions, international express, road, air and ocean transport to industrial supply chain management. With about 488,000 employees in more than 220 countries and territories worldwide, DHL connects people and businesses securely and reliably, enabling global trade flows. With specialized solutions for growth markets and industries including technology, life sciences and healthcare, energy, automotive and retail, a proven commitment to corporate responsibility and an unrivalled presence in developing markets, DHL is decisively positioned as “The logistics company for the world”.DHL is part of Deutsche Post DHL Group. The Group generated revenues of more than 56 billion euros in 2017.
https://www.cpjobs.com/hk/company-english-for-asia-jobs/1;
https://www.cpjobs.com/hk/company-hong-kong-cancer-fund-jobs/1;GIVE YOUR CAREER MEANING BY HELPING TO MAKE LIFE BETTER FOR PEOPLE TOUCHED BY CANCER   We are Hong Kong's largest cancer support organisation, providing FREE information and professional support to anyone living with or affected by cancer through our network of CancerLink Support Centres.   We invite enthusiastic and creative individual to join our professional team, helping to make the cancer journey better for patients and care-givers.  Join us by putting care into action so no one faces cancer alone.
https://www.cpjobs.com/hk/company-hong-kong-bangmang-outsourcing-company-jobs/1;Hong Kong Bangmang is a human resources Company – headquartered in Shanghai – which included outsourcing, recruitment, personnel management services and visa processing. We can advise on best practice team structure and on finding talent that would be aligned to your organizational goals, as well as providing interview and career advice to candidates.
https://www.cpjobs.com/hk/company-keybase-global-hk-limited-jobs/1;" 
Keybase Global (HK) Ltd.  is an expanding chain retailer in Hong Kong. We look for passionate and committed talents who want to develop their careers in a fast moving environment with fascinating rewards. 
"
https://www.cpjobs.com/hk/company-scad-hong-kong-jobs/1;SCAD Hong Kong
https://www.cpjobs.com/hk/company-simatelex-real-estates-development-co-ltd-jobs/1;" 
Simatelex Real Estates Development Co., Ltd. is a well-established investment property company and requires the following position. 
"
https://www.cpjobs.com/hk/company-ntk-academic-group-德勤教育集團-jobs/1;Established in 1996, NTK Academic Group is one of the leading educational service providers in Southeast Asia. Our main office is centrally located in Hong Kong and occupies a 25,000 square foot Grade A office complex with over 90 classrooms, study areas and a science laboratory. NTK also has a Kowloon campus with over 20 classrooms. We specialize in academic programs for students following international curricula, standardized test preparation, educational planning and educational publishing.   For further details, please visit NTK’s website: http://www.ntk.edu.hk.
https://www.cpjobs.com/hk/company-allegro-h-k-ltd-jobs/1;Professional Services Our main marketing strategy to provide customers, including promoters, line management, market management, promotion and marketing services. At present, the business continues to expand in China and overseas, providing innovative and professional marketing strategies, human resource management and awareness programs target customers around the world. Our Mission We understand the customer's time is quite valuable, so we offer a variety of industries human resources, including promoters, flyers staff, ambassadors, hostesses, Actors, exhibitions and fairs to promote the assistant warehouse assistants, etc. one-stop shop for customers on various jobs manpower needed for customers looking to save time and manpower resources, we have experienced professionals engaged in the promotion management, from recruitment, working arrangements and salary management will be for customers to settle we have always to provide comprehensive and flexible response service for the purpose, with all kinds of different needs of customers, to provide customers with comprehensive and reliable promotion management and human resources services. Please visit our website for details.https://www.promoterhk.com/ Email : promoter@allegrohk.net General Line : 21512981
https://www.cpjobs.com/hk/company-rich-goal-limited-jobs/1; 
https://www.cpjobs.com/hk/company-a-blessed-way-hk-ltd-jobs/1;
https://www.cpjobs.com/hk/company-asia-focus-company-jobs/1; Asia Focus Recruitment Agency Company has been dedicated to provide top quality human resources consultancy service since 21st century. In recent years, we are going to expand our recruitment business in the Greater China and Asia Pacific Region.   Our service covers both permanent and temporary positions from supporting to executive level for different type of industry. Recently, we have expanded our service to cooperate training, event management and consultancy service. 
https://www.cpjobs.com/hk/company-gia-hong-kong-laboratory-limited-jobs/1;About GIA  Established in 1931, GIA is the world’s foremost authority on diamonds, colored stones, and pearls. GIA exists to protect all purchasers of gemstones, by providing the education, laboratory services, research and instruments needed to accurately and objectively determine gemstone quality. As creator of the 4Cs and the GIA International Diamond Grading System™, the Institute sets and maintains the standard for grading and identification practices used worldwide. GIA’s corporate headquarters are located in the United States in Carlsbad, California.   As the world’s most respected gemological laboratory, GIA is entrusted with grading and identifying more gems than any other lab, including famous diamonds like the Hope, the Taylor-Burton, the De Beers Millennium Star, and the Incomparable. Located in major gem and jewelry centers around the world, GIA laboratories are staffed by expert diamond graders and gemologists, whose work sets the standard for grading practices worldwide.
https://www.cpjobs.com/hk/company-china-geo-engineering-corporation-jobs/1;We are a well-established construction company undertaking variour types of foundation works, construction of landslip preventative and mitigation works to slopes and retaining walls and civil engineering works. To cope with our business, we are currently seeking high caliber candidates to join our team:
https://www.cpjobs.com/hk/company-construction-industry-council-jobs/1;
https://www.cpjobs.com/hk/company-hong-kong-sports-institute-limited-jobs/1;" 
The Hong Kong Sports Institute Limited (“HKSI”) is the Government’s delivery agent of elite sports training systems.  The HKSI’s mission is to provide an environment in which sports talent can be identified, nurtured and developed to pursue excellence in the international sporting arena benchmarked at Asian and Olympic Games results. We are now inviting suitable candidates for the following vacancy: 
"
https://www.cpjobs.com/hk/company-vernaltex-company-limited-jobs/1;
https://www.cpjobs.com/hk/company-zenith-kindergarten-international-nursery-jobs/1;Zenith Kindergarten & International Nursery, a long-established private kindergarten with 9 campuses in Hong Kong for 23 years, located in Kowloon Tong, Sha Tin, Tai Po, Tsueng Kwan O, Yuen Long, Tuen Mun and Tin Shui Wai. With over 400 teachers and staffs, we aim at providing high-quality holistic education and nurturing a new generation approaching the globe and giving contributions to the whole world. 
https://www.cpjobs.com/hk/company-greenpeace-east-asia-jobs/1;
https://www.cpjobs.com/hk/company-the-hongkong-electric-co-ltd-jobs/1;HK Electric, a power utility that has supported the growth of Hong Kong for the past 128 years, is proud to be an employer of choice. We provide promising and long-term career paths for our employees and enable them to grow with the Company, developing their talents and meeting their aspirations.
https://www.cpjobs.com/hk/company-jack-wills-hk-limited-jobs/1;"Jack Wills, for more than 18 years, has brought British heritage-inspired wares of the highest quality to the wardrobes of a spirited and inspired youth, epitomising what it is to be British, irreverent and carefree.    Working at Jack Wills is not just a job, it’s a lifestyle; and you’ll be out there living it. Greeting, serving and advising our customers on all of our products and events, both in-store and online. It’s more than just being great with customers however as you’ll have the chance to develop the skills needed in your future career - in retail management and beyond. Now in Hong Kong shop, we want you representing Jack Wills Brand to the highest standards in all daily activities.   "
https://www.cpjobs.com/hk/company-the-marco-polo-hongkong-hotel-jobs/1;THE MARCO POLO HONGKONG HOTEL
https://www.cpjobs.com/hk/company-vf-asia-limited-jobs/1;VF Corporation (NYSE: VFC) outfits consumers around the world with its diverse portfolio of iconic lifestyle brands, including Vans®, The North Face®, Timberland®and Lee®. Founded in 1899, VF is one of the world’s largest apparel, footwear and accessories companies with socially and environmentally responsible operations spanning numerous geographies, product categories and distribution channels. VF is committed to delivering innovative products to consumers and creating long-term value for its customers and shareholders. Our Aspiration: VF will grow by creating amazing products and brand experiences that transform and improve the lives of consumers worldwide, while delivering superior returns to our shareholders. For more information, please visit www.vfc.com
https://www.cpjobs.com/hk/company-agnes-b-hk-limited-jobs/1;
https://www.cpjobs.com/hk/company-arcadis-jobs/1;ARCADIS is the leading global Design & Consultancy firm for natural and built assets. Applying our deep market sector insights and our cost and project management services, collective design, consultancy, and engineering skills, we work in partnership with our clients to deliver exceptional and sustainable outcomes throughout the lifecycle of their natural and built assets.   We are 27,000 people active in over 70 countries that generate more than €3 billion in revenues. Within Asia we can call upon the skills and resource of almost 5000 professionals based throughout the region. We support UN-Habitat with knowledge and expertise to improve the quality of life in rapidly growing cities around the world.   www.arcadis.com.
https://www.cpjobs.com/hk/company-avendale-international-kindergarten-jobs/1;Avendale International Kindergarten provides children in Hong Kong with a bilingual (English & Mandarin) learning environment designed to spark their curiosities. We recognise that each child is unique and has an innate ability to acquire knowledge through playful exploration. Inspired by the world renowned approach to learning, our curriculum and teaching methods are child centred and promote innovative thinking. Teachers at Avendale are experienced and supported by a strong advisory team to guide children into learning. Avendale nurtures within each child with skills of resilience, leadership and collaboration to succeed in an ever changing world. We also prepare our children by helping them develop enduring moral character and integrity. Children learn best when they establish mutual respect and are in positive relationships with their parents, teachers, and peers. At Avendale, we engage parents through effective and open communication. Avendale Education offers playgroups and enrichment programmes, for children starting from 6 months, in English, Mandarin, Cantonese and French.
https://www.cpjobs.com/hk/company-vms-investment-group-hk-limited-jobs/1;VMS Group of Companies (the “Group”), is a leading multi-strategies investment group with diversified businesses covering proprietary investments, structured finance, asset management, securities brokerage and corporate finance advisory. The Group, with AUM around USD 3 billion, makes private investments in private / public equity and pre-IPO / IPO investments as well as special situation investments including distressed assets, acquisitions of controlling equities, collateralized loans and bonds. To cope with our business expansion, the Group is currently seeking high caliber candidates to fill up the position of:
https://www.cpjobs.com/hk/company-sita-waste-services-limited-jobs/1;SUEZ NWS provides a complete waste management service, including municipal, commercial and industrial waste collection, urban cleansing, design, construction and operation of transfer stations and mega landfill facilities, sludge delivery, organic waste recovery, waste-to-energy operations and the restoration and aftercare of closed landfills. 
https://www.cpjobs.com/hk/company-presslogic-limited-jobs/1; Established in 2016, PressLogic is a fast-growing technology start-up company. Its core businesses include: MediaLens (technology & data), GIRLSTYLE (user-generated content (UGC) female community), and digital media & content marketing, boasting operations in Hong Kong, Taiwan, Singapore, India, Korea and Malaysia. Our motto is ‘Continually Evolving’, while we continue to scale up locally, we have also been expanding massively to the globe. We currently target to build the female lifestyle content and the UGC community in different world-class cities, accelerate the growth of our audiences and improve our services and self-developed data-driven analytics technology. Our BusinessesMediaLens (Technology & data)PressLogic started from MediaLens, its self-developed data-driven analytics software combined with machine learning capabilities for optimising ROI performances in various social media, that uses data to build highly effective media networks in the digital world. It sources and analyses popular feeds, news, comments and hot topics from the internet 24/7, and then suggests specific content that is likely to go viral for the specific interest community.GIRLSTYLE (User-generated content female community)MediaLens is the solid foundation of GIRLSTYLE, the UGC mobile app and website under GirlStyle.com branding. This UGC platform will be launched soon to enable users to post contents and comment within the female community. It empowers female to record every day of their life and everyone can share their feelings and comments in the same community.Digital Media & Content MarketingBacked up by MediaLens and in-house editorial creative experts, PressLogic keeps delivering high-quality lifestyle contents and has risen to become the leading lifestyle digital media for Millennials in Hong Kong, accumulating over 7.7 million Facebook & Instagram fans and followers and over 700 million monthly content impressions on its social media presences & websites. Here are some of our popular pages:PressLogic - Girls女生日常 1.17M followersPressLogic - Holiday假期日誌 1.09M followersPressLogic - BusinessFocus 829k followersPressLogic - Kdaily韓粉日常 291k followersPressLogic - Cats貓奴日常 215k followersPressLogic - MENELECT 186k followersWorking with usWe are a team of young, hardworking and creative individuals with diverse backgrounds, and we aim to attract and retain high-calibre people who pursue ‘continually evolving’, our motto. As a responsible employer, we offer a variety of exciting and rewarding career opportunities to talents to grow and realise their potential. We also value our employees as best assets and the key to success, so we provide our full-time employees attractive remuneration packages and benefits, as well as a fun and positive work environment to help harness their creativity and innovation. You can learn more about PressLogic at www.presslogic.com 
https://www.cpjobs.com/hk/company-make-the-right-call-jobs/1;
https://www.cpjobs.com/hk/company-ichiran-hong-kong-limited-一蘭-jobs/1;世界第一用心研究豚骨湯拉麵的公司 各位對日本語及日本文化有興趣之人士、歡迎前來應徵！
https://www.cpjobs.com/hk/company-k-wah-international-holdings-limited-jobs/1;"K. Wah International Holdings Limited (""KWIH""), listed in Hong Kong in 1987, is the property flagship of K. Wah Group. An integrated property developer and investor, KWIH encompasses a portfolio of premium residential developments, Grade A office towers, retail spaces, hotels and serviced apartments. We have always been committed to quality and innovation, and are selective in expanding our portfolio in Hong Kong, the Pearl River Delta and Yangtze River Delta regions to drive sustainable growth and value creation. To cope with our on-going business expansion, we are looking for high caliber professionals to join our energetic team."
https://www.cpjobs.com/hk/company-harrow-international-school-foundation-ltd-jobs/1;Harrow International School Hong Kong is the first international boarding and day school in Hong Kong. It is the third school in the Harrow family of schools in the Asia region and provides a British independent style education from Early Years to Year 13 with custom-built facilities in a stunning location in Hong Kong. The School combines elements of educational philosophy, practice and traditions from Harrow School in London with the international mindedness of a diverse pupil body in Hong Kong. Having opened in September 2012, the School roll is currently 1260 and our pupils achieves some of the best results in Hong Kong at A-level and GCSE and pupils go on to study at some of the top universities across the world. Harrow Hong Kong is, however, about much more than academic results and our pupils excel in music, drama, sport and art as well as involving themselves in service to the local community.  
https://www.cpjobs.com/hk/company-ever-gain-engineering-limited-jobs/1;" 
An expanding local civil engineering company is hiring the below position: 
"
